Unnamed: 0,Atleta,Equipe,Equipe_Janela_Análise,Posição,Posição_Wyscout,Código_Posição_Wyscout,Idade,Valor_Mercado,Fim_Contrato,Jogos,Minutos,Nacionalidade,Passaporte,Pé,Altura,Peso,Empréstimo,Ações_Defensivas_BemSucedidas,Duelos_Defensivos_Ganhos,Duelos_Aéreos_Ganhos,Passes_Progressivos_Certos,Liga,Base,Versão_Temporada,RF_Rating,ET_Rating,Rating
1,M. Poletanović,Zagłębie Lubin,Zagłębie Lubin,"LDMF, RDMF, RCMF",LDMF,7,30,0,2024-06-30,25,1460,Serbia,Serbia,right,187,81,no,7.27,2.959012,0.616716,4.933173,POL,Testing,2024,0.1662139833431479,0.1782110653727476,0.1327193930952369
2,M. Walski,Puszcza Niepołomice,Puszcza Niepołomice,"RDMF, LDMF, AMF",RDMF,7,27,0,2024-06-30,23,1575,Poland,Poland,right,169,62,no,9.2,4.5144,0.286527,4.403,POL,Testing,2024,0.4954476971151936,0.4879077638443916,0.4674260490946041
3,M. Kaput,Radomiak Radom,Radomiak Radom,"RDMF, LDMF, LCMF",RDMF,7,26,0,2025-06-30,23,1586,Poland,Poland,right,185,82,yes,10.95,5.049877,1.813424,4.372928,POL,Testing,2024,0.856021403081273,0.9060441836803311,0.8753569555054755
4,João Gamboa,Pogoń Szczecin,Pogoń Szczecin,"DMF, RDMF, LDMF",DMF,7,27,0,2026-06-30,29,1726,Portugal,Portugal,right,187,79,no,7.3,2.818364,1.719766,3.600674,POL,Testing,2024,0.0,0.1576089068773221,0.03485489185493007
5,C. Donis,Radomiak Radom,Radomiak Radom,"LDMF, RDMF, LCMF",LDMF,7,29,0,2025-06-30,29,1805,Greece,Greece,right,184,76,no,8.78,4.088096,1.44609,4.334544,POL,Testing,2024,0.6197362005330078,0.6542968634719986,0.6196988578776316
6,R. Kurzawa,Pogoń Szczecin,Pogoń Szczecin,"LDMF, DMF, LCMF",LDMF,7,31,0,2025-06-30,26,1910,Poland,Poland,left,182,73,no,9.05,3.297248,1.981525,5.135315,POL,Testing,2024,0.7438818927481814,0.7404907562026423,0.7298862237509872
7,Dani Pacheco,Górnik Zabrze,Górnik Zabrze,"LDMF, LCMF",LDMF,7,33,0,2024-06-30,27,1981,Spain,Spain,right,169,67,no,7.81,3.36256,0.546694,7.543624000000001,POL,Testing,2024,0.5306683552499767,0.6244680391722107,0.5574142867836064
8,T. Makowski,Zagłębie Lubin,Zagłębie Lubin,"RDMF, RCMF, LCMF",RDMF,7,24,0,2024-06-30,34,2131,Poland,Poland,right,178,72,no,8.19,3.968445,0.63459,5.698676000000001,POL,Testing,2024,0.5149860738841769,0.5336430831614886,0.5016199771390843
9,T. Oshima,Cracovia Kraków,Cracovia Kraków,"DMF, LCMF, RCMF",DMF,7,25,0,2024-06-30,29,2172,Japan,Japan,right,174,71,no,7.5,4.185968,0.58,3.732762,POL,Testing,2024,0.0005854858579012467,0.09391999236665954,0.001797868458139992
10,K. Stępień,Puszcza Niepołomice,Puszcza Niepołomice,"LDMF, RDMF, LCMF",LDMF,7,31,0,2024-06-30,27,2233,Poland,Poland,right,185,80,no,8.18,2.8224,1.975946,2.698312999999999,POL,Testing,2024,0.2919278191474298,0.3163816325539404,0.2709564599199268
11,Luizão,Radomiak Radom,Radomiak Radom,"RDMF, RCMF, LCMF",RDMF,7,26,0,2025-06-30,28,2293,Brazil,Brazil,right,184,66,no,9.97,4.31722,1.76576,4.671112,POL,Testing,2024,0.8528792715241977,0.9307683502040603,0.8866628044914134
12,J. Serafin,Puszcza Niepołomice,Puszcza Niepołomice,"LDMF, RDMF, RCMF",LDMF,7,28,0,2028-06-30,29,2430,Poland,Poland,right,181,69,no,9.78,4.4421,1.146404,3.855651000000001,POL,Testing,2024,0.6740297633905239,0.6726310595271457,0.6577452457980648
13,P. Pokorný,Śląsk Wrocław,Śląsk Wrocław,"DMF, LDMF",DMF,7,22,0,2025-06-30,27,2539,Slovakia,Slovakia,right,183,79,no,10.88,5.885039999999999,1.136502,4.042038,POL,Testing,2024,0.7545189665122034,0.8091225085868371,0.7714115655043948
14,Y. Hofmeister,Korona Kielce,Korona Kielce,"DMF, LCMF, LCB",DMF,7,23,0,2025-06-30,29,2618,Israel,"Israel, Germany",left,182,69,no,11.34,5.224565999999999,2.030302,4.399261,POL,Testing,2024,0.85632493103007,0.918210495168767,0.8818893386553535
15,M. Hanousek,Widzew Łódź,Widzew Łódź,"DMF, LCMF",DMF,7,32,0,2026-06-30,29,2653,Czech Republic,Czech Republic,right,186,78,no,10.79,4.75125,1.491084,2.748546,POL,Testing,2024,0.7343865614050187,0.7269544626339476,0.7178210003577089
16,J. Karlström,Lech Poznań,Lech Poznań,"LDMF, LCMF, RCMF",LDMF,7,28,0,2026-06-30,31,2674,Sweden,Sweden,right,182,81,no,8.85,4.203981,1.045244,5.891339999999999,POL,Testing,2024,0.7495670899940337,0.7900036252053385,0.7588019864344462
17,R. Murawski,Lech Poznań,Lech Poznań,"RDMF, RCMF, DMF",RDMF,7,30,0,2026-06-30,31,2832,Poland,Poland,right,173,68,no,10.36,4.800768,1.01614,6.450674,POL,Testing,2024,1.0,1.0,1.0
18,D. Dąbrowski,Zagłębie Lubin,Zagłębie Lubin,"LDMF, RDMF, LCMF",LDMF,7,31,0,2026-06-30,34,3202,Poland,Poland,right,182,81,no,9.22,3.45828,0.7307289999999999,7.846272,POL,Testing,2024,0.9446398338577742,0.9365835962240009,0.9377783436715775
19,D. Rasak,Górnik Zabrze,Górnik Zabrze,"RDMF, RCMF, LCMF",RDMF,7,28,0,2025-06-30,34,3231,Poland,Poland,right,184,77,no,7.94,3.289869,1.64197,2.978855,POL,Testing,2024,0.1315205307385449,0.2305973737871665,0.1419878775650665
0,M. Sako,Vilaverdense,Vilaverdense,"RDMF, RCMF",RDMF,7,22,0,,23,1102,Mali,Mali,right,176,70,no,9.07,4.736928,1.06353,3.1875,POR2,Testing,2024,0.213066879480851,0.2580283205218792,0.2355476000013651
1,Fábio Pacheco,AVS ,AVS ,"DMF, RDMF",DMF,7,36,0,2024-06-30,19,1178,Portugal,Portugal,right,180,66,no,13.9,4.964567,2.290848,2.519362,POR2,Testing,2024,1.0,1.0,1.0
2,C. Kouakou,Mafra,Mafra,"DMF, RDMF, LDMF",DMF,7,24,0,,31,1253,Côte d'Ivoire,Côte d'Ivoire,right,175,68,no,8.4,3.950136,1.21968,4.091118,POR2,Testing,2024,0.2558093073518241,0.2669915799569078,0.2614004436543659
3,Braima Sambú,Porto II,Porto II,"RDMF, DMF, LDMF",RDMF,7,23,0,2025-06-30,24,1485,Guinea-Bissau,"Guinea-Bissau, Portugal",right,182,74,no,8.24,3.273459,1.028208,4.726476,POR2,Testing,2024,0.2908376614183157,0.2104774397023609,0.2506575505603383
4,Ž. Jevšenak,Benfica II,Benfica II,"DMF, LDMF",DMF,7,21,0,,25,1512,Slovenia,Slovenia,left,192,78,no,9.35,5.356516,1.369344,4.163632,POR2,Testing,2024,0.508165416891946,0.58802722130326,0.548096319097603
5,Diogo Amado,União de Leiria,União de Leiria,"DMF, RCMF, LCMF",DMF,7,34,0,2024-06-30,24,1605,Portugal,Portugal,right,178,74,no,9.08,3.646296,1.177044,4.2618,POR2,Testing,2024,0.3904837741763538,0.3277964437154205,0.3591401089458872
6,Hélio Cruz,CF Os Belenenses,CF Os Belenenses,"RDMF, DMF, LDMF",RDMF,7,30,0,2024-06-30,22,1613,Portugal,"Portugal, Cape Verde Islands",right,180,72,no,6.97,3.958959999999999,1.507824,2.232811,POR2,Testing,2024,0.01719170212099147,0.02496130881297159,0.02107650546698153
7,Yannick Semedo,Santa Clara,Santa Clara,"LDMF, AMF, RCMF",LDMF,7,28,0,2025-06-30,26,1767,Cape Verde Islands,"Cape Verde Islands, Portugal",right,173,65,no,7.18,2.646799,0.662949,6.42,POR2,Testing,2024,0.530254480795002,0.4065814487608786,0.4684179647779403
8,Diogo Prioste,Benfica II,Benfica II,"RDMF, LDMF, LCMF",RDMF,7,20,0,,27,1825,Portugal,Portugal,right,179,76,no,8.04,3.700565,0.4938899999999999,5.37351,POR2,Testing,2024,0.2984316336663359,0.2791997561077698,0.2888156948870528
9,André Ceitil,Tondela,Tondela,"RDMF, LCMF, DMF",RDMF,7,29,0,2025-06-30,32,1980,Portugal,Portugal,right,184,78,no,10.41,4.635972,3.546844000000001,3.27132,POR2,Testing,2024,0.8278231914393568,0.8403047658069562,0.8340639786231565
10,Washington Santana,Feirense,Feirense,"DMF, CB, LCMF",DMF,7,35,0,2024-06-30,25,2048,Brazil,Brazil,right,182,73,no,10.63,5.013288,1.66964,4.57104,POR2,Testing,2024,0.917408788724998,0.9550448823133679,0.936226835519183
11,Filipe Cardoso,Penafiel,Penafiel,"DMF, LCMF, RCMF",DMF,7,29,0,2024-06-30,27,2069,Portugal,Portugal,right,190,84,no,8.44,4.221121999999999,2.432802,3.830103,POR2,Testing,2024,0.2815429452477179,0.4905811274690321,0.386062036358375
12,Sori Mané,Academico Viseu,Academico Viseu,"DMF, LDMF, RCMF",DMF,7,28,0,2025-06-30,26,2074,Guinea-Bissau,"Guinea-Bissau, Portugal",right,190,76,no,7.46,2.82,1.603238,4.034856,POR2,Testing,2024,0.0,0.0,0.0
13,Diogo Mendes,Marítimo,Marítimo,"RDMF, RCMF, LDMF",RDMF,7,26,0,2026-06-30,32,2082,Portugal,"Portugal, Cape Verde Islands",right,182,76,no,7.39,4.452477,1.600422,3.331368,POR2,Testing,2024,0.0828604589562768,0.2230550394616779,0.1529577492089773
14,Jonatan Lucca,AVS ,AVS ,"DMF, RCMF, RDMF",DMF,7,29,0,2024-06-30,24,2084,Brazil,"Brazil, Italy",left,184,79,no,7.99,3.40956,2.37248,2.93719,POR2,Testing,2024,0.08563808766574399,0.170806453505949,0.1282222705858465
15,Cícero Alves,Tondela,Tondela,"DMF, CB, RCMF",DMF,7,27,0,2025-06-30,28,2106,Brazil,Brazil,right,178,70,no,7.82,3.203973,1.83825,4.832100000000001,POR2,Testing,2024,0.475503946398619,0.383149931949297,0.429326939173958
16,Ericson,Vilaverdense,Vilaverdense,"RDMF, LDMF, RCMF",RDMF,7,36,0,2024-06-30,29,2118,Cape Verde Islands,"Cape Verde Islands, Portugal",right,188,80,no,10.54,5.394174,1.44256,4.12452,POR2,Testing,2024,0.7991190980649581,0.8240446666821608,0.8115818823735594
17,Bernardo Folha,Porto II,Porto II,"LDMF, LCMF, RDMF",LDMF,7,22,0,2024-06-30,23,2210,Portugal,Portugal,right,180,73,no,7.33,3.98938,0.814302,5.008297000000001,POR2,Testing,2024,0.3098669895358732,0.2979953392007758,0.3039311643683245
18,H. Zagbayou,Leixões,Leixões,"DMF, LCMF",DMF,7,34,0,2024-06-30,29,2253,Côte d'Ivoire,Côte d'Ivoire,right,170,63,no,9.99,4.634214,1.520112,3.192701,POR2,Testing,2024,0.5353715007382971,0.4761846186898344,0.5057780597140658
19,Rodrigo Fernandes,Porto II,Porto II,"RDMF, LDMF, RCMF",RDMF,7,23,0,2025-06-30,33,2282,Portugal,Portugal,left,187,83,no,7.18,3.552,0.435385,8.2,POR2,Testing,2024,0.5818123375200615,0.6408309294335734,0.6113216334768174
20,Nuno Félix,Benfica II,Benfica II,"LDMF, RDMF, DMF",LDMF,7,20,0,,32,2449,Portugal,Portugal,right,182,76,no,8.31,3.675,1.727908,4.486175999999999,POR2,Testing,2024,0.4033067535150226,0.4054458346020185,0.4043762940585205
21,Luiz Carlos,Paços de Ferreira,Paços de Ferreira,"DMF, RCMF",DMF,7,39,0,2024-06-30,30,2503,Brazil,Brazil,right,175,65,no,8.59,3.704922,0.8255069999999999,5.354976000000001,POR2,Testing,2024,0.4468967975032571,0.403223457471569,0.4250601274874131
22,Lénio Neves,Vilaverdense,Vilaverdense,"LDMF, RDMF, AMF",LDMF,7,24,0,,32,2534,Portugal,Portugal,right,188,80,no,9.63,5.610528,1.493184,3.197642000000001,POR2,Testing,2024,0.3756270287100599,0.4315790287954377,0.4036030287527488
23,P. Bravo,Mafra,Mafra,"DMF, RDMF",DMF,7,19,0,2024-06-30,33,2601,Colombia,Colombia,right,190,84,yes,11.07,5.879961,1.65832,2.00781,POR2,Testing,2024,0.7162162747732068,0.6715729639853951,0.693894619379301
24,V. Danilović,Nacional,Nacional,"DMF, RCMF, RDMF",DMF,7,24,0,2024-06-30,32,3047,Bosnia and Herzegovina,Bosnia and Herzegovina,right,183,77,no,9.48,4.33944,0.826875,5.283723000000001,POR2,Testing,2024,0.6464318359758205,0.6334367868021564,0.6399343113889885
0,Guilherme,Al Sadd,Al Sadd,"RDMF, DMF, LDMF",RDMF,7,33,0,2025-06-30,14,1183,Brazil,"Brazil, Italy",right,179,77,no,6.69,3.040994,1.523438,8.214864,QAT,Testing,2024,0.5531528799543463,0.6000407034600499,0.576596791707198
1,I. Diallo,Al Duhail,Al Duhail,"DMF, RDMF, RCMF",DMF,7,25,0,2024-06-30,13,1193,France,"France, Senegal",right,179,68,no,8.75,4.904232,0.377235,3.46733,QAT,Testing,2024,0.5377915357433612,0.5342495624178857,0.5360205490806234
2,Moataz Bostami,Muaither,Muaither,"DMF, RCMF, RDMF",DMF,7,28,0,2024-06-30,15,1213,Qatar,"Qatar, Jordan",right,175,0,no,10.39,4.153867999999999,0.892107,2.96989,QAT,Testing,2024,0.6286500478429217,0.6882255661866424,0.658437807014782
3,Assim Madibo,Al Duhail,Al Duhail,"RDMF, DMF, LDMF",RDMF,7,27,0,,19,1358,Mali,"Mali, Qatar",right,168,73,no,8.55,4.509366,0.398215,6.296502,QAT,Testing,2024,0.7956540452521065,0.7988407663453412,0.7972474057987238
4,Ahmed Fadel,Al Wakrah,Al Wakrah,"RDMF, RCMF, LCMF",RDMF,7,31,0,,21,1370,Qatar,Qatar,right,0,0,no,7.16,3.154404,0.262196,2.363616,QAT,Testing,2024,0.07459193809141647,0.1049320063678417,0.08976197222962908
5,I. Doumbia,Al Ahli,Al Ahli,"DMF, LCMF, RCMF",DMF,7,26,0,2025-06-30,19,1962,Côte d'Ivoire,Côte d'Ivoire,right,187,82,no,6.19,2.88785,0.5519999999999999,4.038498,QAT,Testing,2024,0.0,0.0,0.0
6,Ahmed Fathi,Al Arabi,Al Arabi,"DMF, RDMF, LDMF",DMF,7,31,0,2025-06-30,21,2013,Qatar,"Qatar, Egypt",right,171,72,no,9.61,4.562316,0.71628,6.30576,QAT,Testing,2024,0.9165268858389817,0.9207717416448757,0.9186493137419286
7,Javi Martínez,Qatar SC,Qatar SC,"DMF, LCB, RCMF",DMF,7,35,0,,22,2182,Spain,Spain,right,192,86,no,10.19,4.824281999999999,2.884,7.916328,QAT,Testing,2024,1.0,1.0,1.0
0,C. Carp,Neftchi,Neftchi,"LDMF, DMF, RCMF",LDMF,7,30,0,2024-12-01,15,931,Moldova,"Moldova, Romania",right,187,75,no,8.6,4.253459,1.54657,4.351968,ROM,Testing,2024,0.2505022734020179,0.2936855509009238,0.2526717494988292
1,J. Kurtič,Südtirol,Südtirol,"DMF, LDMF, LCMF",DMF,7,35,0,2024-06-30,15,961,Slovenia,Slovenia,right,186,78,no,5.99,2.152068,1.218825,5.149266,ROM,Testing,2024,0.08568001374834579,0.0,0.01730083721832078
2,Gorka Larrucea,Etar,Etar,"DMF, RCMF, RDMF",DMF,7,31,0,,14,1041,Spain,Spain,right,182,76,no,10.29,5.100568,1.125451,3.804958,ROM,Testing,2024,0.3264254323732564,0.3981162260895101,0.3452547884401709
3,J. Rodríguez,Sepsi,Sepsi,"RDMF, RCMF",RDMF,7,33,0,2024-06-30,16,1075,Argentina,Argentina,right,173,67,no,14.32,6.611776000000001,0.9231189999999999,7.618773,ROM,Testing,2024,1.0,1.0,0.9999999999999999
4,M. Käit,Rapid Bucureşti,Rapid Bucureşti,"LDMF, RDMF, DMF",LDMF,7,25,0,2026-06-30,24,1093,Estonia,Estonia,right,187,76,no,8.32,3.047427,1.726568,5.10725,ROM,Testing,2024,0.2903113676254012,0.3064272234979195,0.2796482189129311
5,D. Nedelcu,Farul Constanţa,Farul Constanţa,"DMF, RCMF, CB",DMF,7,27,0,2025-06-30,25,1163,Romania,Romania,right,189,80,no,10.76,5.105618999999999,0.92904,7.65875,ROM,Testing,2024,0.870339242850512,0.8723344483724276,0.8679038248500662
6,Q. Bena,Dinamo Bucureşti,Dinamo Bucureşti,"DMF, CB",DMF,7,26,0,,17,1236,France,"France, Congo DR",right,185,79,no,9.32,4.438476,3.497274,3.716625,ROM,Testing,2024,0.4576202143774746,0.4841708780366953,0.4567778558437897
7,I. Diomandé,Petrolul 52,Petrolul 52,"DMF, RCMF, LCMF",DMF,7,31,0,,26,1258,Côte d'Ivoire,Côte d'Ivoire,right,183,82,no,6.51,3.0072,0.8572,4.435542,ROM,Testing,2024,0.0,0.05197759522570392,0.0
8,João Lameira,Oţelul,Oţelul,"DMF, LCMF",DMF,7,25,0,2026-06-30,18,1314,Portugal,Portugal,right,178,74,yes,8.84,4.317024,1.575868,5.338965000000001,ROM,Testing,2024,0.3862839270986616,0.4356281916924734,0.3952390494475025
9,A. Mekvabishvili,Universitatea Craiova,Universitatea Craiova,"LDMF, LCMF",LDMF,7,22,0,2024-12-31,19,1440,Georgia,Georgia,right,174,70,no,9.31,4.315467000000001,1.059156,4.310439,ROM,Testing,2024,0.2531404374643192,0.2989081704479989,0.2567070129486287
10,A. López,UTA Arad,UTA Arad,"DMF, RCB, LCB",DMF,7,28,0,,30,1588,Uruguay,"Uruguay, Spain",right,181,74,no,10.82,4.588298,4.079796,4.700835000000001,ROM,Testing,2024,0.6897893115872834,0.7259079573412248,0.7000533825281179
11,Diogo Queirós,Farul Constanţa,Farul Constanţa,"DMF, RCMF, CB",DMF,7,25,0,2026-06-30,27,1617,Portugal,Portugal,right,185,80,no,10.24,3.67574,1.950156,3.728604,ROM,Testing,2024,0.3894428556250891,0.3732008041424481,0.3648141124045096
12,K. Keita,CFR Cluj,CFR Cluj,"RDMF, DMF, LDMF",RDMF,7,23,0,2027-06-30,19,1651,Côte d'Ivoire,"Côte d'Ivoire, France",right,178,74,no,8.94,3.8136,1.470405,5.558621,ROM,Testing,2024,0.4150541583554516,0.4305688257319326,0.4074108115577009
13,K. Doukoure,Universitatea Cluj,Universitatea Cluj,"RDMF, RCMF",RDMF,7,25,0,,32,1736,Côte d'Ivoire,Côte d'Ivoire,right,175,73,no,6.53,3.108521,0.8805180000000001,3.68046,ROM,Testing,2024,0.001942325761090325,0.05406327677237208,0.002067741776422324
14,A. Artean,Apollon,Apollon,"DMF, RCB, CB",DMF,7,30,0,2025-05-31,21,1949,Romania,Romania,right,186,81,no,9.51,3.645854,1.52537,6.371277,ROM,Testing,2024,0.581015429116166,0.5768942712422893,0.567720423760161
15,A. Mateiu,Universitatea Craiova,Universitatea Craiova,"DMF, LDMF, RDMF",DMF,7,34,0,2024-06-30,34,1994,Romania,Romania,right,175,74,no,10.2,5.09832,0.6768959999999999,4.423923,ROM,Testing,2024,0.3877022164311957,0.4327803914160031,0.3945052227007297
16,D. Albu,U Craiova 1948,U Craiova 1948,"LDMF, LCMF, RCMF",LDMF,7,23,0,2024-06-30,35,2181,Romania,Romania,right,176,64,no,7.1,3.052401,0.7443299999999999,4.830000000000001,ROM,Testing,2024,0.02738198658442121,0.09367270446727732,0.0354601136294416
17,B. Van Durmen,U Craiova 1948,U Craiova 1948,"LDMF, LAMF, LW",LDMF,7,27,0,2024-06-30,26,2198,Belgium,Belgium,left,185,74,no,7.78,2.663176,1.229106,3.114518,ROM,Testing,2024,0.01433623387593253,0.06017811225298422,0.01156904091450838
18,A. Albu,Rapid Bucureşti,Rapid Bucureşti,"LDMF, DMF, RCMF",LDMF,7,30,0,2024-06-30,30,2265,Romania,Romania,left,185,75,no,9.74,3.37676,2.185,5.169023999999999,ROM,Testing,2024,0.4903683764988965,0.4908372742390448,0.4770109692962697
19,D. Živulić,Oţelul,Oţelul,DMF,DMF,7,32,0,2024-06-30,36,2338,Croatia,Croatia,right,187,86,no,10.86,5.309367999999999,4.468464,5.655747,ROM,Testing,2024,0.8660391895051994,0.9694400044530932,0.9155447054209988
20,M. Bordeianu,Poli Iaşi,Poli Iaşi,"RDMF, LCMF, DMF",RDMF,7,32,0,2024-06-30,31,2477,Romania,Romania,right,175,70,no,8.57,3.812857,1.16368,6.142125,ROM,Testing,2024,0.4110355544731688,0.4466033258300913,0.4135790651601373
21,R. Oaidă,Rapid Bucureşti,Rapid Bucureşti,"RDMF, RCMF, LDMF",RDMF,7,26,0,2025-06-30,36,2590,Romania,Romania,right,182,70,no,10.56,4.933526000000001,1.250568,4.413693,ROM,Testing,2024,0.4202175466986785,0.4612397178968952,0.4258060211920282
22,P. Tachtsidis,CFR Cluj,CFR Cluj,"DMF, AMF, LCMF",DMF,7,33,0,2026-06-30,32,2633,Greece,Greece,left,191,86,no,7.08,2.970836,2.188,8.816589,ROM,Testing,2024,0.540738907710637,0.6012274990900515,0.5595360756137063
23,O. Bic,Universitatea Cluj,Universitatea Cluj,"LDMF, LCMF",LDMF,7,30,0,,34,3012,Romania,Romania,left,177,74,no,10.31,4.961166,0.8366750000000001,5.165592,ROM,Testing,2024,0.4989339000106031,0.5305183736077281,0.5017779446463198
24,L. Crepulja,Voluntari,Voluntari,"DMF, LCMF",DMF,7,30,0,2025-06-30,35,3136,Bosnia and Herzegovina,"Bosnia and Herzegovina, Croatia",right,178,72,no,9.41,4.193543,0.8877329999999999,5.225368,ROM,Testing,2024,0.3852612675598568,0.4045565714745565,0.3787637359818752
25,V. Achim,U Craiova 1948,U Craiova 1948,"RDMF, RCMF",RDMF,7,35,0,2024-06-30,39,3247,Romania,Romania,right,182,78,no,7.93,2.383304,1.13661,8.563742000000001,ROM,Testing,2024,0.5100505355483865,0.565777386096221,0.5255844716721981
26,J. Marchioni,Poli Iaşi,Poli Iaşi,"DMF, LDMF",DMF,7,31,0,,34,3290,Argentina,Argentina,right,183,78,no,10.83,4.570436,0.8482820000000001,7.056048999999999,ROM,Testing,2024,0.8027019528146236,0.7920239151843441,0.7919561238064976
27,A. Şut,FCS Bucureşti,FCS Bucureşti,"DMF, LDMF",DMF,7,25,0,2024-06-30,37,3504,Romania,Romania,right,186,77,no,10.61,3.752652,1.0538,5.291976,ROM,Testing,2024,0.4602541126407458,0.4731415173169571,0.4524681197566219
28,V. Dican,Botoşani,Botoşani,"DMF, CB, LCMF",DMF,7,23,0,2025-06-30,37,3524,Romania,Romania,right,189,81,no,9.19,3.807972,3.39822,3.980895,ROM,Testing,2024,0.3786948623486941,0.4629706257049766,0.405379266117559
29,A. Crețu,Universitatea Craiova,Universitatea Craiova,"RDMF, RCMF",RDMF,7,32,0,2024-06-30,42,3634,Romania,Romania,right,190,73,no,6.54,3.317492,1.5128,3.123672,ROM,Testing,2024,0.03281339315515406,0.0845193377801737,0.03354947846053963
0,C. Grenier,Racing Santander,Racing Santander,"LDMF, RDMF, LCMF",LDMF,7,33,0,2024-06-30,24,949,France,France,right,186,79,no,8.16,3.604874000000001,1.4223,7.013952000000001,SPA2,Testing,2024,0.6947494936055036,0.6818258427134203,0.688287668159462
